17105121	$NUM$	KNOWN	O
17105122	$NUM$	KNOWN	O
,	,	KNOWN	O
um	um	KNOWN	O
in	in	KNOWN	O
dem	dem	KNOWN	O
so	so	KNOWN	O
weiträumigen	weiträumigen	KNOWN	O
,	,	KNOWN	O
zerklüfteten	zerklüfteten	UNKNOWN	O
Felsflanken	felsflanken	UNKNOWN	O
,	,	KNOWN	O
oft	oft	KNOWN	O
ohne	ohne	KNOWN	O
genaue	genaue	KNOWN	O
Routenbeschreibung	routenbeschreibung	UNKNOWN	O
,	,	KNOWN	O
eine	eine	KNOWN	O
günstige	günstige	KNOWN	O
Möglichkeit	möglichkeit	KNOWN	O
zu	zu	KNOWN	O
finden	finden	KNOWN	O
.	.	KNOWN	O
Der	der	KNOWN	O
Allround-Bergsteiger	allround-bergsteiger	UNKNOWN	O
alter	alter	KNOWN	O
Prägung	prägung	KNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
alle	alle	KNOWN	O
Voraussetzungen	voraussetzungen	KNOWN	O
für	für	KNOWN	O
Touren	touren	KNOWN	O
in	in	KNOWN	O
der	der	KNOWN	O
Lechtaler	lechtaler	UNKNOWN	O
Hochregion	hochregion	UNKNOWN	O
erfüllen	erfüllen	KNOWN	O
würde	würde	KNOWN	O
,	,	KNOWN	O
ist	ist	KNOWN	O
bis	bis	KNOWN	O
auf	auf	KNOWN	O
wenige	wenige	KNOWN	O
Exemplare	exemplare	KNOWN	O
ausgestorben	ausgestorben	KNOWN	O
.	.	KNOWN	O
Wer	wer	KNOWN	O
sollte	sollte	KNOWN	O
also	also	KNOWN	O
die	die	KNOWN	O
Vorderseespitze	vorderseespitze	UNKNOWN	O
und	und	KNOWN	O
die	die	KNOWN	O
anderen	anderen	KNOWN	O
Gesellen	gesellen	KNOWN	O
ihrer	ihrer	KNOWN	O
Art	art	KNOWN	O
heute	heute	KNOWN	O
und	und	KNOWN	O
in	in	KNOWN	O
Zukunft	zukunft	KNOWN	O
aus	aus	KNOWN	O
ihrer	ihrer	KNOWN	O
Einsamkeit	einsamkeit	KNOWN	O
aufwecken	aufwecken	UNKNOWN	O
?	?	KNOWN	O
Das	das	KNOWN	O
einzige	einzige	KNOWN	O
bekannte	bekannte	KNOWN	O
Unternehmen	unternehmen	KNOWN	O
:	:	KNOWN	O
die	die	KNOWN	O
Durchquerung	durchquerung	UNKNOWN	O
der	der	KNOWN	O
Lechtaler	lechtaler	UNKNOWN	O
Wie	wie	KNOWN	O
ein	ein	KNOWN	O
Schiffsbug	schiffsbug	UNKNOWN	O
springt	springt	KNOWN	O
die	die	KNOWN	O
Spießrutenspitze	spießrutenspitze	UNKNOWN	O
(	(	KNOWN	O
2703	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
zwischen	zwischen	KNOWN	O
Lochbach	lochbach	UNKNOWN	O
und	und	KNOWN	O
Medrioltal	medrioltal	UNKNOWN	O
gegen	gegen	KNOWN	O
Südosten	südosten	KNOWN	O
vor	vor	KNOWN	O
,	,	KNOWN	O
eine	eine	KNOWN	O
ideale	ideale	KNOWN	O
Aussichtskanzel	aussichtskanzel	UNKNOWN	O
für	für	KNOWN	O
das	das	KNOWN	O
Patrol	patrol	UNKNOWN	O
mit	mit	KNOWN	O
den	den	KNOWN	O
bis	bis	KNOWN	O
zu	zu	KNOWN	O
700	$NUM$	KNOWN	O
m	m	KNOWN	O
hohen	hohen	KNOWN	O
Nordwänden	nordwänden	UNKNOWN	O
von	von	KNOWN	O
Wannenkopf	wannenkopf	UNKNOWN	O
,	,	KNOWN	O
Simeleskopf	simeleskopf	UNKNOWN	O
,	,	KNOWN	O
Gatschkopf	gatschkopf	UNKNOWN	O
usw.	usw.	KNOWN	O
,	,	KNOWN	O
aber	aber	KNOWN	O
auch	auch	KNOWN	O
für	für	KNOWN	O
das	das	KNOWN	O
Medriol	medriol	UNKNOWN	O
mit	mit	KNOWN	O
seinem	seinem	KNOWN	O
Kranz	kranz	KNOWN	O
zerklüfteter	zerklüfteter	UNKNOWN	O
Felsberge	felsberge	UNKNOWN	O
.	.	KNOWN	O
An	an	KNOWN	O
einem	einem	KNOWN	O
schönen	schönen	KNOWN	O
Augusttag	augusttag	KNOWN	O
war	war	KNOWN	O
ich	ich	KNOWN	O
zu	zu	KNOWN	O
diesem	diesem	KNOWN	O
Ziel	ziel	KNOWN	O
unterwegs	unterwegs	KNOWN	O
,	,	KNOWN	O
endlich	endlich	KNOWN	O
,	,	KNOWN	O
stand	stand	KNOWN	O
es	es	KNOWN	O
doch	doch	KNOWN	O
schon	schon	KNOWN	O
seit	seit	KNOWN	O
zwanzig	zwanzig	KNOWN	O
Jahren	jahren	KNOWN	O
auf	auf	KNOWN	O
dem	dem	KNOWN	O
Wunschzettel	wunschzettel	UNKNOWN	O
.	.	KNOWN	O
Drei	drei	KNOWN	O
Stunden	stunden	KNOWN	O
wanderte	wanderte	KNOWN	O
ich	ich	KNOWN	O
in	in	KNOWN	O
absoluter	absoluter	KNOWN	O
Einsamkeit	einsamkeit	KNOWN	O
durch	durch	KNOWN	O
das	das	KNOWN	O
Röttal	röttal	UNKNOWN	O
und	und	KNOWN	O
über	über	KNOWN	O
die	die	KNOWN	O
schönen	schönen	KNOWN	O
Böden	böden	KNOWN	O
von	von	KNOWN	O
Oberlahms	oberlahms	UNKNOWN	O
bergauf	bergauf	KNOWN	O
und	und	KNOWN	O
stieg	stieg	KNOWN	O
schließlich	schließlich	KNOWN	O
pfadlos	pfadlos	UNKNOWN	O
über	über	KNOWN	O
eine	eine	KNOWN	O
Schrofenstufe	schrofenstufe	UNKNOWN	O
ins	ins	KNOWN	O
Großbergjoch	großbergjoch	UNKNOWN	O
(	(	KNOWN	O
2493	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
empor	empor	KNOWN	O
.	.	KNOWN	O
40	$NUM$	KNOWN	O
Minuten	minuten	KNOWN	O
folgte	folgte	KNOWN	O
ich	ich	KNOWN	O
nun	nun	KNOWN	O
dem	dem	KNOWN	O
Grat	grat	KNOWN	O
über	über	KNOWN	O
den	den	KNOWN	O
Großbergkopf	großbergkopf	UNKNOWN	O
und	und	KNOWN	O
begegnete	begegnete	KNOWN	O
dabei	dabei	KNOWN	O
elf	elf	KNOWN	O
Bergsteigern	bergsteigern	KNOWN	O
,	,	KNOWN	O
weitere	weitere	KNOWN	O
sieben	sieben	KNOWN	O
saßen	saßen	KNOWN	O
auf	auf	KNOWN	O
dem	dem	KNOWN	O
Gipfel	gipfel	KNOWN	O
der	der	KNOWN	O
Großbergspitze	großbergspitze	UNKNOWN	O
.	.	KNOWN	O
Dort	dort	KNOWN	O
bog	bog	UNKNOWN	O
ich	ich	KNOWN	O
nach	nach	KNOWN	O
Südosten	südosten	KNOWN	O
ab	ab	KNOWN	O
und	und	KNOWN	O
folgte	folgte	KNOWN	O
der	der	KNOWN	O
zerborstenen	zerborstenen	UNKNOWN	O
Felsschneide	felsschneide	UNKNOWN	O
nun	nun	KNOWN	O
wieder	wieder	KNOWN	O
in	in	KNOWN	O
völlig	völlig	KNOWN	O
menschenleerem	menschenleerem	UNKNOWN	O
Gelände	gelände	KNOWN	O
—	—	KNOWN	O
und	und	KNOWN	O
erreichte	erreichte	KNOWN	O
nach	nach	KNOWN	O
einigen	einigen	KNOWN	O
unschwierigen	unschwierigen	UNKNOWN	O
Kletterstellen	kletterstellen	UNKNOWN	O
den	den	KNOWN	O
Gipfel	gipfel	KNOWN	O
der	der	KNOWN	O
Spießrutenspitze	spießrutenspitze	UNKNOWN	O
.	.	KNOWN	O
Typisch	typisch	KNOWN	O
Lechtaler	lechtaler	UNKNOWN	O
Lechtaler	lechtaler	UNKNOWN	O
Alpen	alpen	KNOWN	B-LOC
Alpen	alpen	KNOWN	B-LOC
!	!	KNOWN	O
Paradiesische	paradiesische	UNKNOWN	O
Ruhe	ruhe	KNOWN	O
herrscht	herrscht	KNOWN	O
in	in	KNOWN	O
vielen	vielen	KNOWN	O
Tälern	tälern	KNOWN	O
und	und	KNOWN	O
Hochkaren	hochkaren	UNKNOWN	O
,	,	KNOWN	O
denn	denn	KNOWN	O
die	die	KNOWN	O
sowieso	sowieso	KNOWN	O
nicht	nicht	KNOWN	O
allzu	allzu	KNOWN	O
zahlreichen	zahlreichen	KNOWN	O
Wanderer	wanderer	KNOWN	O
verlassen	verlassen	KNOWN	O
,	,	KNOWN	O
wie	wie	KNOWN	O
gesagt	gesagt	KNOWN	O
,	,	KNOWN	O
nie	nie	KNOWN	O
die	die	KNOWN	O
üblichen	üblichen	KNOWN	O
Routen	routen	KNOWN	O
.	.	KNOWN	O
Doch	doch	KNOWN	O
sie	sie	KNOWN	O
schätzen	schätzen	KNOWN	O
den	den	KNOWN	O
Lechtaler	lechtaler	UNKNOWN	O
Lechtaler	lechtaler	UNKNOWN	O
Höhenweg	höhenweg	UNKNOWN	O
,	,	KNOWN	O
dem	dem	KNOWN	O
auch	auch	KNOWN	O
ich	ich	KNOWN	O
auf	auf	KNOWN	O
meiner	meiner	KNOWN	O
Spießruten-Tour	spießruten-tour	UNKNOWN	O
das	das	KNOWN	O
kurze	kurze	KNOWN	O
Stück	stück	KNOWN	O
zwischen	zwischen	KNOWN	O
Großbergjoch	großbergjoch	UNKNOWN	O
und	und	KNOWN	O
-spitze	-spitze	UNKNOWN	O
gefolgt	gefolgt	KNOWN	O
war	war	KNOWN	O
.	.	KNOWN	O
Dreizehn	dreizehn	KNOWN	O
Alpenvereinshütten	alpenvereinshütten	UNKNOWN	O
sind	sind	KNOWN	O
gleichmäßig	gleichmäßig	KNOWN	O
zwischen	zwischen	KNOWN	O
Arlberg	arlberg	KNOWN	B-LOC
und	und	KNOWN	O
Heiterwand	heiterwand	UNKNOWN	O
über	über	KNOWN	O
das	das	KNOWN	O
Gebirge	gebirge	KNOWN	O
verteilt	verteilt	KNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
üblichen	üblichen	KNOWN	O
Steige	steige	UNKNOWN	O
führen	führen	KNOWN	O
von	von	KNOWN	O
einem	einem	KNOWN	O
Stützpunkt	stützpunkt	KNOWN	O
zum	zum	KNOWN	O
nächsten	nächsten	KNOWN	O
und	und	KNOWN	O
schaffen	schaffen	KNOWN	O
damit	damit	KNOWN	O
diese	diese	KNOWN	O
ideale	ideale	KNOWN	O
Möglichkeit	möglichkeit	KNOWN	O
für	für	KNOWN	O
eine	eine	KNOWN	O
Gesamtdurchquerung	gesamtdurchquerung	UNKNOWN	O
.	.	KNOWN	O
Diese	diese	KNOWN	O
Höhenwege	höhenwege	UNKNOWN	O
würden	würden	KNOWN	O
ins	ins	KNOWN	O
Buch	buch	KNOWN	O
der	der	KNOWN	O
Rekorde	rekorde	KNOWN	O
passen	passen	KNOWN	O
,	,	KNOWN	O
zum	zum	KNOWN	O
Beispiel	beispiel	KNOWN	O
als	als	KNOWN	O
die	die	KNOWN	O
Route	route	KNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
vom	vom	KNOWN	O
ersten	ersten	KNOWN	O
bis	bis	KNOWN	O
zum	zum	KNOWN	O
letzten	letzten	KNOWN	O
Schritt	schritt	KNOWN	O
nie	nie	KNOWN	O
langweilig	langweilig	KNOWN	O
ist	ist	KNOWN	O
.	.	KNOWN	O
Es	es	KNOWN	O
gibt	gibt	KNOWN	O
keine	keine	KNOWN	O
einförmigen	einförmigen	UNKNOWN	O
Abschnitte	abschnitte	KNOWN	O
,	,	KNOWN	O
keine	keine	KNOWN	O
"	"	KNOWN	O
17105479	$NUM$	KNOWN	O
17105480	$NUM$	KNOWN	O
,	,	KNOWN	O
keine	keine	KNOWN	O
Talmärsche	talmärsche	UNKNOWN	O
.	.	KNOWN	O
Nirgendwo	nirgendwo	KNOWN	O
paßt	paßt	KNOWN	O
die	die	KNOWN	O
Bezeichnung	bezeichnung	KNOWN	O
Höhenweg	höhenweg	UNKNOWN	O
besser	besser	KNOWN	O
als	als	KNOWN	O
hier	hier	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
Steige	steige	UNKNOWN	O
überqueren	überqueren	KNOWN	O
zahllose	zahllose	KNOWN	O
Scharten	scharten	UNKNOWN	O
zwischen	zwischen	KNOWN	O
2200	$NUM$	KNOWN	O
und	und	KNOWN	O
2650	$NUM$	KNOWN	O
m	m	KNOWN	O
Höhe	höhe	KNOWN	O
,	,	KNOWN	O
traversieren	traversieren	UNKNOWN	O
mal	mal	KNOWN	O
südlich	südlich	KNOWN	O
,	,	KNOWN	O
mal	mal	KNOWN	O
nördlich	nördlich	KNOWN	O
des	des	KNOWN	O
Kammes	kammes	UNKNOWN	O
die	die	KNOWN	O
oft	oft	KNOWN	O
steilen	steilen	KNOWN	O
Hänge	hänge	KNOWN	O
,	,	KNOWN	O
folgen	folgen	KNOWN	O
allerdings	allerdings	KNOWN	O
nur	nur	KNOWN	O
ein	ein	KNOWN	O
einziges	einziges	KNOWN	O
Mal	mal	KNOWN	O
,	,	KNOWN	O
und	und	KNOWN	O
zwar	zwar	KNOWN	O
an	an	KNOWN	O
der	der	KNOWN	O
erwähnten	erwähnten	KNOWN	O
Großbergspitze	großbergspitze	UNKNOWN	O
,	,	KNOWN	O
längere	längere	KNOWN	O
Zeit	zeit	KNOWN	O
einem	einem	KNOWN	O
Grat	grat	KNOWN	O
.	.	KNOWN	O
So	so	KNOWN	O
begleiten	begleiten	KNOWN	O
den	den	KNOWN	O
Wanderer	wanderer	KNOWN	O
ohne	ohne	KNOWN	O
Unterbrechung	unterbrechung	KNOWN	O
die	die	KNOWN	O
schönsten	schönsten	KNOWN	O
Ausblicke	ausblicke	UNKNOWN	O
,	,	KNOWN	O
auf	auf	KNOWN	O
den	den	KNOWN	O
Hohen	hohen	KNOWN	O
Riffler	riffler	UNKNOWN	O
mit	mit	KNOWN	O
seinen	seinen	KNOWN	O
Gletschern	gletschern	UNKNOWN	O
etwa	etwa	KNOWN	O
oder	oder	KNOWN	O
zum	zum	KNOWN	O
Kaunergrat	kaunergrat	UNKNOWN	O
.	.	KNOWN	O
Noch	noch	KNOWN	O
eindrucksvoller	eindrucksvoller	UNKNOWN	O
aber	aber	KNOWN	O
ist	ist	KNOWN	O
der	der	KNOWN	O
Anblick	anblick	KNOWN	O
der	der	KNOWN	O
großen	großen	KNOWN	O
Lechtaler	lechtaler	UNKNOWN	O
Lechtaler	lechtaler	UNKNOWN	O
Felsberge	felsberge	UNKNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
sich	sich	KNOWN	O
beim	beim	KNOWN	O
weiteren	weiteren	KNOWN	O
Vorrücken	vorrücken	KNOWN	O
oft	oft	KNOWN	O
erstaunlich	erstaunlich	KNOWN	O
verändern	verändern	KNOWN	O
.	.	KNOWN	O
Betrachtet	betrachtet	KNOWN	O
man	man	KNOWN	O
sie	sie	KNOWN	O
aus	aus	KNOWN	O
einiger	einiger	KNOWN	O
Entfernung	entfernung	KNOWN	O
,	,	KNOWN	O
so	so	KNOWN	O
präsentieren	präsentieren	KNOWN	O
sie	sie	KNOWN	O
sich	sich	KNOWN	O
fast	fast	KNOWN	O
alle	alle	KNOWN	O
als	als	KNOWN	O
markante	markante	KNOWN	O
und	und	KNOWN	O
formschöne	formschöne	UNKNOWN	O
Gestalten	gestalten	KNOWN	O
.	.	KNOWN	O
Rückt	rückt	KNOWN	O
man	man	KNOWN	O
ihnen	ihnen	KNOWN	O
dann	dann	KNOWN	O
näher	näher	KNOWN	O
,	,	KNOWN	O
so	so	KNOWN	O
geht	geht	KNOWN	O
das	das	KNOWN	O
Kompakte	kompakte	KNOWN	O
mehr	mehr	KNOWN	O
und	und	KNOWN	O
mehr	mehr	KNOWN	O
verloren	verloren	KNOWN	O
,	,	KNOWN	O
und	und	KNOWN	O
wandert	wandert	KNOWN	O
man	man	KNOWN	O
schließlich	schließlich	KNOWN	O
am	am	KNOWN	O
Fuß	fuß	KNOWN	O
der	der	KNOWN	O
Felsen	felsen	KNOWN	O
entlang	entlang	KNOWN	O
,	,	KNOWN	O
dann	dann	KNOWN	O
sieht	sieht	KNOWN	O
man	man	KNOWN	O
nur	nur	KNOWN	O
noch	noch	KNOWN	O
verwirrend	verwirrend	KNOWN	O
zerklüftete	zerklüftete	UNKNOWN	O
Massive	massive	KNOWN	O
über	über	KNOWN	O
sich	sich	KNOWN	O
,	,	KNOWN	O
eine	eine	KNOWN	O
eher	eher	KNOWN	O
düster	düster	KNOWN	O
feindliche	feindliche	KNOWN	O
Welt	welt	KNOWN	O
.	.	KNOWN	O
Auf	auf	KNOWN	O
den	den	KNOWN	O
Höhenwegen	höhenwegen	UNKNOWN	O
herrscht	herrscht	KNOWN	O
eine	eine	KNOWN	O
perfekte	perfekte	KNOWN	O
Regie	regie	KNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
auf	auf	KNOWN	O
all	all	KNOWN	O
den	den	KNOWN	O
Etappen	etappen	KNOWN	O
für	für	KNOWN	O
Spannung	spannung	KNOWN	O
sorgt	sorgt	KNOWN	O
.	.	KNOWN	O
Eben	eben	KNOWN	O
bummelte	bummelte	UNKNOWN	O
man	man	KNOWN	O
noch	noch	KNOWN	O
sorglos	sorglos	KNOWN	O
über	über	KNOWN	O
Gras	gras	KNOWN	O
,	,	KNOWN	O
dann	dann	KNOWN	O
steht	steht	KNOWN	O
man	man	KNOWN	O
plötzlich	plötzlich	KNOWN	O
vor	vor	KNOWN	O
einer	einer	KNOWN	O
tief	tief	KNOWN	O
eingeschnittenen	eingeschnittenen	UNKNOWN	O
Felsrinne	felsrinne	UNKNOWN	O
,	,	KNOWN	O
und	und	KNOWN	O
das	das	KNOWN	O
schrofige	schrofige	UNKNOWN	O
,	,	KNOWN	O
manchmal	manchmal	KNOWN	O
auch	auch	KNOWN	O
etwas	etwas	KNOWN	O
ausgesetzte	ausgesetzte	UNKNOWN	O
Gelände	gelände	KNOWN	O
erfordert	erfordert	KNOWN	O
wieder	wieder	KNOWN	O
volle	volle	KNOWN	O
Aufmerksamkeit	aufmerksamkeit	KNOWN	O
.	.	KNOWN	O
Unmittelbar	unmittelbar	KNOWN	O
auf	auf	KNOWN	O
eine	eine	KNOWN	O
vegetationslose	vegetationslose	UNKNOWN	O
Geröll	geröll	KNOWN	O
und	und	KNOWN	O
Felslandschaft	felslandschaft	UNKNOWN	O
folgt	folgt	KNOWN	O
ein	ein	KNOWN	O
Bergsee	bergsee	UNKNOWN	O
mit	mit	KNOWN	O
grüner	grüner	KNOWN	O
Einfassung	einfassung	UNKNOWN	O
usw.	usw.	KNOWN	O
Fast	fast	KNOWN	O
immer	immer	KNOWN	O
ist	ist	KNOWN	O
das	das	KNOWN	O
Gelände	gelände	KNOWN	O
kleinräumig	kleinräumig	UNKNOWN	O
,	,	KNOWN	O
wechselt	wechselt	KNOWN	O
oft	oft	KNOWN	O
und	und	KNOWN	O
unerwartet	unerwartet	KNOWN	O
den	den	KNOWN	O
Charakter	charakter	KNOWN	O
,	,	KNOWN	O
die	die	KNOWN	O
Steige	steige	UNKNOWN	O
biegen	biegen	KNOWN	O
um	um	KNOWN	O
zahllose	zahllose	KNOWN	O
Ecken	ecken	KNOWN	O
,	,	KNOWN	O
führen	führen	KNOWN	O
mal	mal	KNOWN	O
diesseits	diesseits	KNOWN	O
,	,	KNOWN	O
dann	dann	KNOWN	O
wieder	wieder	KNOWN	O
jenseits	jenseits	KNOWN	O
des	des	KNOWN	O
Grates	grates	KNOWN	B-LOC
durch	durch	KNOWN	O
die	die	KNOWN	O
Flanken	flanken	KNOWN	O
.	.	KNOWN	O
.	.	KNOWN	O
.	.	KNOWN	O
Wie	wie	KNOWN	O
bei	bei	KNOWN	O
den	den	KNOWN	O
Bergsteigern	bergsteigern	KNOWN	O
wird	wird	KNOWN	O
auch	auch	KNOWN	O
von	von	KNOWN	O
den	den	KNOWN	O
Lechtaler	lechtaler	UNKNOWN	O
Wanderern	wanderern	UNKNOWN	O
in	in	KNOWN	O
der	der	KNOWN	O
entsprechenden	entsprechenden	KNOWN	O
Relation	relation	KNOWN	O
volle	volle	KNOWN	O
Trittsicherheit	trittsicherheit	UNKNOWN	O
verlangt	verlangt	KNOWN	O
.	.	KNOWN	O
Bei	bei	KNOWN	O
den	den	KNOWN	O
zahllosen	zahllosen	KNOWN	O
Schrofenstellen	schrofenstellen	UNKNOWN	O
ist	ist	KNOWN	O
selten	selten	KNOWN	O
eine	eine	KNOWN	O
echte	echte	KNOWN	O
Promenade	promenade	KNOWN	O
in	in	KNOWN	O
den	den	KNOWN	O
Fels	fels	KNOWN	O
geschlagen	geschlagen	KNOWN	O
,	,	KNOWN	O
meist	meist	KNOWN	O
muß	muß	KNOWN	O
man	man	KNOWN	O
über	über	KNOWN	O
abschüssiges	abschüssiges	UNKNOWN	O
,	,	KNOWN	O
bröseliges	bröseliges	UNKNOWN	O
Gestein	gestein	KNOWN	O
balancieren	balancieren	KNOWN	O
,	,	KNOWN	O
eine	eine	KNOWN	O
Kleinigkeit	kleinigkeit	UNKNOWN	O
für	für	KNOWN	O
den	den	KNOWN	O
Könner	könner	KNOWN	O
,	,	KNOWN	O
der	der	KNOWN	O
seinen	seinen	KNOWN	O
Schritt	schritt	KNOWN	O
kaum	kaum	KNOWN	O
verlangsamt	verlangsamt	KNOWN	O
,	,	KNOWN	O
ein	ein	KNOWN	O
nicht	nicht	KNOWN	O
ungefährliches	ungefährliches	UNKNOWN	O
Hindernis	hindernis	KNOWN	O
für	für	KNOWN	O
den	den	KNOWN	O
Unerfahrenen	unerfahrenen	UNKNOWN	O
.	.	KNOWN	O
Schnee	schnee	KNOWN	O
kann	kann	KNOWN	O
für	für	KNOWN	O
zusätzliche	zusätzliche	KNOWN	O
Aufregung	aufregung	KNOWN	O
sorgen	sorgen	KNOWN	O
.	.	KNOWN	O
Höhenwege	höhenwege	UNKNOWN	O
brauchen	brauchen	KNOWN	O
keine	keine	KNOWN	O
Routenbeschreibungen	routenbeschreibungen	UNKNOWN	O
,	,	KNOWN	O
sind	sind	KNOWN	O
sie	sie	KNOWN	O
doch	doch	KNOWN	O
stets	stets	KNOWN	O
gut	gut	KNOWN	O
beschildert	beschildert	UNKNOWN	O
und	und	KNOWN	O
markiert	markiert	KNOWN	O
.	.	KNOWN	O
Ein	ein	KNOWN	O
paar	paar	KNOWN	O
Tips	tips	KNOWN	O
erleichtern	erleichtern	KNOWN	O
allenfalls	allenfalls	KNOWN	O
die	die	KNOWN	O
Entscheidungen	entscheidungen	KNOWN	O
unterwegs	unterwegs	KNOWN	O
.	.	KNOWN	O
Die	die	KNOWN	O
Lechtaler	lechtaler	UNKNOWN	O
Durchquerung	durchquerung	UNKNOWN	O
wartet	wartet	KNOWN	O
nämlich	nämlich	KNOWN	O
mit	mit	KNOWN	O
einer	einer	KNOWN	O
Reihe	reihe	KNOWN	O
von	von	KNOWN	O
Varianten	varianten	KNOWN	O
auf	auf	KNOWN	O
,	,	KNOWN	O
zudem	zudem	KNOWN	O
liegen	liegen	KNOWN	O
ein	ein	KNOWN	O
paar	paar	KNOWN	O
mit	mit	KNOWN	O
Steigen	steigen	KNOWN	O
erschlossene	erschlossene	UNKNOWN	O
Gipfel	gipfel	KNOWN	O
als	als	KNOWN	O
verlockende	verlockende	UNKNOWN	O
"	"	KNOWN	O
17105857	$NUM$	KNOWN	O
17105858	$NUM$	KNOWN	O
am	am	KNOWN	O
Weg	weg	KNOWN	O
.	.	KNOWN	O
Wer	wer	KNOWN	O
mag	mag	KNOWN	O
schon	schon	KNOWN	O
seinen	seinen	KNOWN	O
dicken	dicken	KNOWN	O
Rucksack	rucksack	KNOWN	O
durch	durch	KNOWN	O
Täler	täler	UNKNOWN	O
schleppen	schleppen	KNOWN	O
,	,	KNOWN	O
wenn	wenn	KNOWN	O
er	er	KNOWN	O
bereits	bereits	KNOWN	O
den	den	KNOWN	O
ersten	ersten	KNOWN	O
Stützpunkt	stützpunkt	KNOWN	O
auf	auf	KNOWN	O
einem	einem	KNOWN	O
reizvollen	reizvollen	KNOWN	O
Höhenweg	höhenweg	UNKNOWN	O
erreichen	erreichen	KNOWN	O
kann	kann	KNOWN	O
!	!	KNOWN	O
Die	die	KNOWN	O
Rüfikopfbahn	rüfikopfbahn	UNKNOWN	O
bei	bei	KNOWN	O
Lech	lech	KNOWN	B-LOC
macht	macht	KNOWN	O
dies	dies	KNOWN	O
möglich	möglich	KNOWN	O
.	.	KNOWN	O
Der	der	KNOWN	O
Zugang	zugang	KNOWN	O
führt	führt	KNOWN	O
dann	dann	KNOWN	O
,	,	KNOWN	O
stets	stets	KNOWN	O
in	in	KNOWN	O
mehr	mehr	KNOWN	O
als	als	KNOWN	O
2000	$NUM$	KNOWN	O
m	m	KNOWN	O
Höhe	höhe	KNOWN	O
,	,	KNOWN	O
über	über	KNOWN	O
drei	drei	KNOWN	O
Scharten	scharten	UNKNOWN	O
zur	zur	KNOWN	O
Stuttgarter	stuttgarter	KNOWN	B-LOC
Hütte	hütte	KNOWN	I-LOC
.	.	KNOWN	O
Bei	bei	KNOWN	O
der	der	KNOWN	O
zweiten	zweiten	KNOWN	O
Etappe	etappe	KNOWN	O
muß	muß	KNOWN	O
man	man	KNOWN	O
sich	sich	KNOWN	O
sogar	sogar	KNOWN	O
zwischen	zwischen	KNOWN	O
drei	drei	KNOWN	O
Möglichkeiten	möglichkeiten	KNOWN	O
entscheiden	entscheiden	KNOWN	O
:	:	KNOWN	O
entweder	entweder	KNOWN	O
auf	auf	KNOWN	O
"	"	KNOWN	O
17105929	$NUM$	KNOWN	O
17105930	$NUM$	KNOWN	O
Weg	weg	KNOWN	O
in	in	KNOWN	O
einer	einer	KNOWN	O
recht	recht	KNOWN	O
unberührten	unberührten	KNOWN	O
Bergwelt	bergwelt	KNOWN	O
über	über	KNOWN	O
die	die	KNOWN	O
Erlachalm	erlachalm	UNKNOWN	O
direkt	direkt	KNOWN	O
zur	zur	KNOWN	O
Leutkircher	leutkircher	KNOWN	B-LOC
Hütte	hütte	KNOWN	I-LOC
,	,	KNOWN	O
oder	oder	KNOWN	O
viel	viel	KNOWN	O
spannender	spannender	KNOWN	O
,	,	KNOWN	O
aber	aber	KNOWN	O
teilweise	teilweise	KNOWN	O
in	in	KNOWN	O
einer	einer	KNOWN	O
Lift	lift	KNOWN	O
und	und	KNOWN	O
Pistenlandschaft	pistenlandschaft	UNKNOWN	O
über	über	KNOWN	O
die	die	KNOWN	O
Valluga	valluga	UNKNOWN	O
(	(	KNOWN	O
2809	$NUM$	KNOWN	O
m	m	KNOWN	O
)	)	KNOWN	O
dorthin	dorthin	KNOWN	O
,	,	KNOWN	O
und	und	KNOWN	O
schließlich	schließlich	KNOWN	O
gibt	gibt	KNOWN	O
es	es	KNOWN	O
noch	noch	KNOWN	O
die	die	KNOWN	O
längste	längste	KNOWN	O
Route	route	KNOWN	O
,	,	KNOWN	O
den	den	KNOWN	O
Steig	steig	KNOWN	O
über	über	KNOWN	O
die	die	KNOWN	O
felsige	felsige	UNKNOWN	O
Trittscharte	trittscharte	UNKNOWN	O
zur	zur	KNOWN	O
Ulmer	ulmer	KNOWN	B-LOC
Hütte	hütte	KNOWN	I-LOC
und	und	KNOWN	O
den	den	KNOWN	O
Weiterweg	weiterweg	UNKNOWN	O
von	von	KNOWN	O
dort	dort	KNOWN	O
über	über	KNOWN	O
das	das	KNOWN	O
Valfagehrjoch	valfagehrjoch	UNKNOWN	O
zum	zum	KNOWN	O
Ziel	ziel	KNOWN	O
.	.	KNOWN	O
Bei	bei	KNOWN	O
Variante	variante	KNOWN	O
zwei	zwei	KNOWN	O
und	und	KNOWN	O
drei	drei	KNOWN	O
liegt	liegt	KNOWN	O
zudem	zudem	KNOWN	O
ein	ein	KNOWN	O
