,	,	KNOWN	O	O
mit	mit	KNOWN	O	O
seinen	seinen	KNOWN	O	O
großartigen	großartigen	KNOWN	O	O
Anstiegen	anstiegen	KNOWN	O	O
auf	auf	KNOWN	O	O
Similaun	similaun	UNKNOWN	B-LOC	O
,	,	KNOWN	O	O
Hohe	hohe	KNOWN	B-LOC	O
Weiße	weiße	KNOWN	I-LOC	O
und	und	KNOWN	O	O
Texelspitze	texelspitze	UNKNOWN	B-LOC	O
.	.	KNOWN	O	O
Das	das	KNOWN	O	O
gilt	gilt	KNOWN	O	O
aber	aber	KNOWN	O	O
ebenso	ebenso	KNOWN	O	O
für	für	KNOWN	O	O
das	das	KNOWN	O	O
gesamte	gesamte	KNOWN	O	O
Passeiertal	passeiertal	UNKNOWN	B-LOC	O
,	,	KNOWN	O	O
das	das	KNOWN	O	O
im	im	KNOWN	O	O
Winter	winter	KNOWN	O	O
und	und	KNOWN	O	O
Frühjahr	frühjahr	KNOWN	O	O
unverdient	unverdient	KNOWN	O	O
selten	selten	KNOWN	O	O
Besuch	besuch	KNOWN	O	O
erhält	erhält	KNOWN	O	O
.	.	KNOWN	O	O
Wer	wer	KNOWN	O	O
schließlich	schließlich	KNOWN	O	O
bereit	bereit	KNOWN	O	O
ist	ist	KNOWN	O	O
,	,	KNOWN	O	O
mit	mit	KNOWN	O	O
einem	einem	KNOWN	O	O
Winterraum	winterraum	UNKNOWN	O	O
vorlieb	vorlieb	KNOWN	O	O
zu	zu	KNOWN	O	O
nehmen	nehmen	KNOWN	O	O
,	,	KNOWN	O	O
der	der	KNOWN	O	O
kann	kann	KNOWN	O	O
von	von	KNOWN	O	O
der	der	KNOWN	O	O
Lodnerhütte	lodnerhütte	UNKNOWN	B-LOC	O
aus	aus	KNOWN	O	O
die	die	KNOWN	O	O
anspruchsvollen	anspruchsvollen	KNOWN	O	O
Gipfel	gipfel	KNOWN	O	O
der	der	KNOWN	O	O
Texelgruppe	texelgruppe	UNKNOWN	B-LOC	O
besteigen	besteigen	KNOWN	O	O
,	,	KNOWN	O	O
einer	einer	KNOWN	O	O
Untergruppe	untergruppe	KNOWN	O	O
der	der	KNOWN	O	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	O
Alpen	alpen	KNOWN	B-LOC	B-LOC
Alpen	alpen	KNOWN	I-LOC	B-LOC
,	,	KNOWN	O	O
die	die	KNOWN	O	O
unter	unter	KNOWN	O	O
Naturschutz	naturschutz	KNOWN	O	O
gestellt	gestellt	KNOWN	O	O
wurde	wurde	KNOWN	O	O
.	.	KNOWN	O	O
In	in	KNOWN	O	O
diese	diese	KNOWN	O	O
Gruppe	gruppe	KNOWN	O	O
führt	führt	KNOWN	O	O
auch	auch	KNOWN	O	O
das	das	KNOWN	O	O
nur	nur	KNOWN	O	O
im	im	KNOWN	O	O
Sommer	sommer	KNOWN	O	O
vielbesuchte	vielbesuchte	UNKNOWN	O	O
Spronser	spronser	UNKNOWN	B-LOC	O
Tal	tal	KNOWN	I-LOC	B-LOC
.	.	KNOWN	O	O
Wer	wer	KNOWN	O	O
Einsamkeit	einsamkeit	KNOWN	O	O
sucht	sucht	KNOWN	O	O
,	,	KNOWN	O	O
hier	hier	KNOWN	O	O
wird	wird	KNOWN	O	O
er	er	KNOWN	O	O
sie	sie	KNOWN	O	O
mit	mit	KNOWN	O	O
größter	größter	KNOWN	O	O
Sicherheit	sicherheit	KNOWN	O	O
finden	finden	KNOWN	O	O
!	!	KNOWN	O	O
Überlaufene	überlaufene	UNKNOWN	O	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	O
Alpen	alpen	KNOWN	B-LOC	B-LOC
Alpen	alpen	KNOWN	I-LOC	B-LOC
?	?	KNOWN	O	O
Sicherlich	sicherlich	KNOWN	O	O
gehen	gehen	KNOWN	O	O
heute	heute	KNOWN	O	O
viel	viel	KNOWN	O	O
mehr	mehr	KNOWN	O	O
Bergfreunde	bergfreunde	UNKNOWN	O	O
auf	auf	KNOWN	O	O
Skitour	skitour	UNKNOWN	O	O
als	als	KNOWN	O	O
vor	vor	KNOWN	O	O
40	$NUM$	KNOWN	O	O
Jahren	jahren	KNOWN	O	O
.	.	KNOWN	O	O
Sie	sie	KNOWN	O	O
haben	haben	KNOWN	O	O
mehr	mehr	KNOWN	O	O
Zeit	zeit	KNOWN	O	O
und	und	KNOWN	O	O
mehr	mehr	KNOWN	O	O
Geld	geld	KNOWN	O	O
.	.	KNOWN	O	O
Ist	ist	KNOWN	O	O
es	es	KNOWN	O	O
nicht	nicht	KNOWN	O	O
schön	schön	KNOWN	O	O
,	,	KNOWN	O	O
daß	daß	KNOWN	O	O
so	so	KNOWN	O	O
viele	viele	KNOWN	O	O
dieses	dieses	KNOWN	O	O
Geld	geld	KNOWN	O	O
in	in	KNOWN	O	O
eine	eine	KNOWN	O	O
Skitourenausrüstung	skitourenausrüstung	UNKNOWN	O	O
umsetzen	umsetzen	KNOWN	O	O
und	und	KNOWN	O	O
ihre	ihre	KNOWN	O	O
Zeit	zeit	KNOWN	O	O
in	in	KNOWN	O	O
die	die	KNOWN	O	O
Mühe	mühe	KNOWN	O	O
und	und	KNOWN	O	O
Plage	plage	KNOWN	O	O
eines	eines	KNOWN	O	O
Anstiegs	anstiegs	UNKNOWN	O	O
ohne	ohne	KNOWN	O	O
?	?	KNOWN	O	O
Sollten	sollten	KNOWN	O	O
wir	wir	KNOWN	O	O
uns	uns	KNOWN	O	O
nicht	nicht	KNOWN	O	O
eher	eher	KNOWN	O	O
darüber	darüber	KNOWN	O	O
freuen	freuen	KNOWN	O	O
,	,	KNOWN	O	O
als	als	KNOWN	O	O
darüber	darüber	KNOWN	O	O
zu	zu	KNOWN	O	O
klagen	klagen	KNOWN	O	O
,	,	KNOWN	O	O
daß	daß	KNOWN	O	O
wir	wir	KNOWN	O	O
zunehmend	zunehmend	KNOWN	O	O
mehr	mehr	KNOWN	O	O
andere	andere	KNOWN	O	O
Tourenfreunde	tourenfreunde	UNKNOWN	O	O
auf	auf	KNOWN	O	O
den	den	KNOWN	O	O
Gipfeln	gipfeln	KNOWN	O	O
treffen	treffen	KNOWN	O	O
?	?	KNOWN	O	O
Wobei	wobei	KNOWN	O	O
dieselbe	dieselbe	KNOWN	O	O
Zahl	zahl	KNOWN	O	O
von	von	KNOWN	O	O
Tourengehern	tourengehern	UNKNOWN	O	O
an	an	KNOWN	O	O
einem	einem	KNOWN	O	O
Tag	tag	KNOWN	O	O
beim	beim	KNOWN	O	O
Anstieg	anstieg	KNOWN	O	O
und	und	KNOWN	O	O
der	der	KNOWN	O	O
Abfahrt	abfahrt	KNOWN	O	O
von	von	KNOWN	O	O
einem	einem	KNOWN	O	O
beliebten	beliebten	KNOWN	O	O
Skigipfel	skigipfel	UNKNOWN	O	O
in	in	KNOWN	O	O
den	den	KNOWN	O	O
Kitzbüheler	kitzbüheler	UNKNOWN	B-LOC	O
Alpen	alpen	KNOWN	B-LOC	B-LOC
Alpen	alpen	KNOWN	I-LOC	B-LOC
,	,	KNOWN	O	O
z.	z.	KNOWN	O	O
B.	b.	KNOWN	O	O
dem	dem	KNOWN	O	O
Lodron	lodron	UNKNOWN	B-LOC	O
oder	oder	KNOWN	O	O
dem	dem	KNOWN	O	O
Galtenberg	galtenberg	UNKNOWN	B-LOC	O
,	,	KNOWN	O	O
ungleich	ungleich	KNOWN	O	O
stärker	stärker	KNOWN	O	O
den	den	KNOWN	O	O
Eindruck	eindruck	KNOWN	O	O
von	von	KNOWN	O	O
Masse	masse	KNOWN	O	O
vermittelt	vermittelt	KNOWN	O	O
als	als	KNOWN	O	O
auf	auf	KNOWN	O	O
den	den	KNOWN	O	O
weiten	weiten	KNOWN	O	O
Gletscherflächen	gletscherflächen	UNKNOWN	O	O
der	der	KNOWN	O	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	B-LOC
Alpen	alpen	KNOWN	B-LOC	B-LOC
Alpen	alpen	KNOWN	I-LOC	I-LOC
.	.	KNOWN	O	O
Wer	wer	KNOWN	O	O
in	in	KNOWN	O	O
den	den	KNOWN	O	O
Bergen	bergen	KNOWN	O	O
Einsamkeit	einsamkeit	KNOWN	O	O
sucht	sucht	KNOWN	O	O
,	,	KNOWN	O	O
braucht	braucht	KNOWN	O	O
nicht	nicht	KNOWN	O	O
—	—	KNOWN	O	O
wie	wie	KNOWN	O	O
früher	früher	KNOWN	O	O
—	—	KNOWN	O	O
mehr	mehr	KNOWN	O	O
Geld	geld	KNOWN	O	O
als	als	KNOWN	O	O
die	die	KNOWN	O	O
anderen	anderen	KNOWN	O	O
,	,	KNOWN	O	O
sondern	sondern	KNOWN	O	O
eine	eine	KNOWN	O	O
gediegene	gediegene	UNKNOWN	O	O
Ausbildung	ausbildung	KNOWN	O	O
(	(	KNOWN	O	O
alpine	alpine	KNOWN	O	O
Vereine	vereine	KNOWN	O	O
und	und	KNOWN	O	O
zahlreiche	zahlreiche	KNOWN	O	O
Bergsteigerschulen	bergsteigerschulen	UNKNOWN	O	O
bieten	bieten	KNOWN	O	O
sie	sie	KNOWN	O	O
an	an	KNOWN	O	O
)	)	KNOWN	O	O
und	und	KNOWN	O	O
ein	ein	KNOWN	O	O
wenig	wenig	KNOWN	O	O
Phantasie	phantasie	KNOWN	O	O
.	.	KNOWN	O	O
Mitunter	mitunter	KNOWN	O	O
muß	muß	KNOWN	O	O
er	er	KNOWN	O	O
auch	auch	KNOWN	O	O
auf	auf	KNOWN	O	O
Annehmlichkeiten	annehmlichkeiten	KNOWN	O	O
verzichten	verzichten	KNOWN	O	O
können	können	KNOWN	O	O
.	.	KNOWN	O	O
Um	um	KNOWN	O	O
beim	beim	KNOWN	O	O
letzten	letzten	KNOWN	O	O
Punkt	punkt	KNOWN	O	O
zu	zu	KNOWN	O	O
beginnen	beginnen	KNOWN	O	O
:	:	KNOWN	O	O
Es	es	KNOWN	O	O
ist	ist	KNOWN	O	O
ein	ein	KNOWN	O	O
Widerspruch	widerspruch	KNOWN	O	O
,	,	KNOWN	O	O
gepflegte	gepflegte	KNOWN	O	O
Straßen	straßen	KNOWN	O	O
zu	zu	KNOWN	O	O
den	den	KNOWN	O	O
Ausgangspunkten	ausgangspunkten	UNKNOWN	O	O
zu	zu	KNOWN	O	O
erwarten	erwarten	KNOWN	O	O
,	,	KNOWN	O	O
wohlgespurte	wohlgespurte	UNKNOWN	O	O
Wege	wege	KNOWN	O	O
zu	zu	KNOWN	O	O
den	den	KNOWN	O	O
Hütten	hütten	KNOWN	O	O
(	(	KNOWN	O	O
wenn	wenn	KNOWN	O	O
nicht	nicht	KNOWN	O	O
gar	gar	KNOWN	O	O
Aufstiegshilfen	aufstiegshilfen	UNKNOWN	O	O
,	,	KNOWN	O	O
Fahrstraßen	fahrstraßen	UNKNOWN	O	O
oder	oder	KNOWN	O	O
wenigstens	wenigstens	KNOWN	O	O
eine	eine	KNOWN	O	O
Gepäckseilbahn	gepäckseilbahn	UNKNOWN	O	O
)	)	KNOWN	O	O
,	,	KNOWN	O	O
eine	eine	KNOWN	O	O
gute	gute	KNOWN	O	O
Spur	spur	KNOWN	O	O
auch	auch	KNOWN	O	O
zu	zu	KNOWN	O	O
den	den	KNOWN	O	O
Gipfeln	gipfeln	KNOWN	O	O
,	,	KNOWN	O	O
einwandfreie	einwandfreie	UNKNOWN	O	O
Versicherungen	versicherungen	KNOWN	O	O
beim	beim	KNOWN	O	O
letzten	letzten	KNOWN	O	O
Felsaufschwung	felsaufschwung	UNKNOWN	O	O
—	—	KNOWN	O	O
und	und	KNOWN	O	O
gleichzeitig	gleichzeitig	KNOWN	O	O
Einsamkeit	einsamkeit	KNOWN	O	O
.	.	KNOWN	O	O
Das	das	KNOWN	O	O
gepflegte	gepflegte	KNOWN	O	O
Bett	bett	KNOWN	O	O
,	,	KNOWN	O	O
das	das	KNOWN	O	O
Schnitzl	schnitzl	UNKNOWN	O	O
und	und	KNOWN	O	O
das	das	KNOWN	O	O
Bier	bier	KNOWN	O	O
—	—	KNOWN	O	O
das	das	KNOWN	O	O
alles	alles	KNOWN	O	O
ist	ist	KNOWN	O	O
nicht	nicht	KNOWN	O	O
nur	nur	KNOWN	O	O
mit	mit	KNOWN	O	O
Geld	geld	KNOWN	O	O
,	,	KNOWN	O	O
sondern	sondern	KNOWN	O	O
auch	auch	KNOWN	O	O
mit	mit	KNOWN	O	O
Einsamkeit	einsamkeit	KNOWN	O	O
zu	zu	KNOWN	O	O
bezahlen	bezahlen	KNOWN	O	O
.	.	KNOWN	O	O
Wer	wer	KNOWN	O	O
früheren	früheren	KNOWN	O	O
Zeiten	zeiten	KNOWN	O	O
nachtrauert	nachtrauert	UNKNOWN	O	O
und	und	KNOWN	O	O
die	die	KNOWN	O	O
Einsamkeit	einsamkeit	KNOWN	O	O
haben	haben	KNOWN	O	O
will	will	KNOWN	O	O
,	,	KNOWN	O	O
der	der	KNOWN	O	O
muß	muß	KNOWN	O	O
nur	nur	KNOWN	O	O
die	die	KNOWN	O	O
Unannehmlichkeiten	unannehmlichkeiten	KNOWN	O	O
in	in	KNOWN	O	O
Kauf	kauf	KNOWN	O	O
nehmen	nehmen	KNOWN	O	O
,	,	KNOWN	O	O
dann	dann	KNOWN	O	O
hat	hat	KNOWN	O	O
er	er	KNOWN	O	O
auch	auch	KNOWN	O	O
die	die	KNOWN	O	O
Einsamkeit	einsamkeit	KNOWN	O	O
.	.	KNOWN	O	O
In	in	KNOWN	O	O
den	den	KNOWN	O	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	B-LOC
Alpen	alpen	KNOWN	B-LOC	B-LOC
Alpen	alpen	KNOWN	I-LOC	I-LOC
gibt	gibt	KNOWN	O	O
es	es	KNOWN	O	O
mehr	mehr	KNOWN	O	O
als	als	KNOWN	O	O
30	$NUM$	KNOWN	O	O
Schutzhütten	schutzhütten	KNOWN	O	O
.	.	KNOWN	O	O
Nur	nur	KNOWN	O	O
wenige	wenige	KNOWN	O	O
davon	davon	KNOWN	O	O
sind	sind	KNOWN	O	O
zur	zur	KNOWN	O	O
Skitourenzeit	skitourenzeit	UNKNOWN	O	O
bewirtschaftet	bewirtschaftet	KNOWN	O	O
,	,	KNOWN	O	O
fast	fast	KNOWN	O	O
alle	alle	KNOWN	O	O
aber	aber	KNOWN	O	O
haben	haben	KNOWN	O	O
Winterräume	winterräume	UNKNOWN	O	O
.	.	KNOWN	O	O
Einsamkeit	einsamkeit	KNOWN	O	O
,	,	KNOWN	O	O
für	für	KNOWN	O	O
die	die	KNOWN	O	O
man	man	KNOWN	O	O
mit	mit	KNOWN	O	O
eingeschränkter	eingeschränkter	KNOWN	O	O
Bequemlichkeit	bequemlichkeit	KNOWN	O	O
bezahlt	bezahlt	KNOWN	O	O
.	.	KNOWN	O	O
Damit	damit	KNOWN	O	O
hängen	hängen	KNOWN	O	O
aber	aber	KNOWN	O	O
auch	auch	KNOWN	O	O
die	die	KNOWN	O	O
Anforderungen	anforderungen	KNOWN	O	O
an	an	KNOWN	O	O
die	die	KNOWN	O	O
Ausbildung	ausbildung	KNOWN	O	O
zusammen	zusammen	KNOWN	O	O
.	.	KNOWN	O	O
Man	man	KNOWN	O	O
muß	muß	KNOWN	O	O
nicht	nicht	KNOWN	O	O
nur	nur	KNOWN	O	O
die	die	KNOWN	O	O
erwähnte	erwähnte	KNOWN	O	O
Phantasie	phantasie	KNOWN	O	O
besitzen	besitzen	KNOWN	O	O
,	,	KNOWN	O	O
sondern	sondern	KNOWN	O	O
auch	auch	KNOWN	O	O
die	die	KNOWN	O	O
Fähigkeit	fähigkeit	KNOWN	O	O
,	,	KNOWN	O	O
aus	aus	KNOWN	O	O
Landkarte	landkarte	KNOWN	O	O
oder	oder	KNOWN	O	O
Führer	führer	KNOWN	O	O
ein	ein	KNOWN	O	O
(	(	KNOWN	O	O
wenig	wenig	KNOWN	O	O
bekanntes	bekanntes	KNOWN	O	O
,	,	KNOWN	O	O
keinesfalls	keinesfalls	KNOWN	O	O
berühmtes	berühmtes	KNOWN	O	O
)	)	KNOWN	O	O
Ziel	ziel	KNOWN	O	O
herauszusuchen	herauszusuchen	UNKNOWN	O	O
,	,	KNOWN	O	O
man	man	KNOWN	O	O
muß	muß	KNOWN	O	O
es	es	KNOWN	O	O
ohne	ohne	KNOWN	O	O
vorgegebene	vorgegebene	KNOWN	O	O
Spur	spur	KNOWN	O	O
im	im	KNOWN	O	O
Gelände	gelände	KNOWN	O	O
finden	finden	KNOWN	O	O
.	.	KNOWN	O	O
Dazu	dazu	KNOWN	O	O
sind	sind	KNOWN	O	O
nicht	nicht	KNOWN	O	O
nur	nur	KNOWN	O	O
Kenntnisse	kenntnisse	KNOWN	O	O
im	im	KNOWN	O	O
Umgang	umgang	KNOWN	O	O
mit	mit	KNOWN	O	O
Karte	karte	KNOWN	O	O
,	,	KNOWN	O	O
Höhenmesser	höhenmesser	UNKNOWN	O	O
und	und	KNOWN	O	O
Bussole	bussole	UNKNOWN	O	O
erforderlich	erforderlich	KNOWN	O	O
,	,	KNOWN	O	O
sondern	sondern	KNOWN	O	O
auch	auch	KNOWN	O	O
die	die	KNOWN	O	O
Fähigkeit	fähigkeit	KNOWN	O	O
zur	zur	KNOWN	O	O
Beurteilung	beurteilung	KNOWN	O	O
der	der	KNOWN	O	O
Lawinengefahr	lawinengefahr	UNKNOWN	O	O
oder	oder	KNOWN	O	O
der	der	KNOWN	O	O
Überwindung	überwindung	KNOWN	O	O
gewisser	gewisser	KNOWN	O	O
alpiner	alpiner	KNOWN	O	O
Schwierigkeiten	schwierigkeiten	KNOWN	O	O
.	.	KNOWN	O	O
Übrigens	übrigens	KNOWN	O	O
kann	kann	KNOWN	O	O
man	man	KNOWN	O	O
auch	auch	KNOWN	O	O
berühmte	berühmte	KNOWN	O	O
Gipfel	gipfel	KNOWN	O	O
einsam	einsam	KNOWN	O	O
vorfinden	vorfinden	KNOWN	O	O
,	,	KNOWN	O	O
wenn	wenn	KNOWN	O	O
man	man	KNOWN	O	O
sie	sie	KNOWN	O	O
zu	zu	KNOWN	O	O
bestimmten	bestimmten	KNOWN	O	O
Zeiten	zeiten	KNOWN	O	O
besteigt	besteigt	KNOWN	O	O
.	.	KNOWN	O	O
Wer	wer	KNOWN	O	O
nicht	nicht	KNOWN	O	O
auf	auf	KNOWN	O	O
das	das	KNOWN	O	O
Wochenende	wochenende	KNOWN	O	O
angewiesen	angewiesen	KNOWN	O	O
ist	ist	KNOWN	O	O
,	,	KNOWN	O	O
der	der	KNOWN	O	O
hat	hat	KNOWN	O	O
natürlich	natürlich	KNOWN	O	O
Vorteile	vorteile	KNOWN	O	O
.	.	KNOWN	O	O
Aber	aber	KNOWN	O	O
auch	auch	KNOWN	O	O
jahreszeitlich	jahreszeitlich	UNKNOWN	O	O
kann	kann	KNOWN	O	O
man	man	KNOWN	O	O
viel	viel	KNOWN	O	O
für	für	KNOWN	O	O
seine	seine	KNOWN	O	O
Bergeinsamkeit	bergeinsamkeit	UNKNOWN	O	O
tun	tun	KNOWN	O	O
.	.	KNOWN	O	O
Viele	viele	KNOWN	O	O
Tourengeher	tourengeher	KNOWN	O	O
sommern	sommern	KNOWN	O	O
ihre	ihre	KNOWN	O	O
Ski	ski	KNOWN	O	O
nach	nach	KNOWN	O	O
dem	dem	KNOWN	O	O
Ostermontag	ostermontag	UNKNOWN	O	O
ein	ein	KNOWN	O	O
,	,	KNOWN	O	O
obwohl	obwohl	KNOWN	O	O
Mai	mai	KNOWN	O	O
und	und	KNOWN	O	O
Juni	juni	KNOWN	O	O
prachtvolle	prachtvolle	KNOWN	O	O
Schneeverhältnisse	schneeverhältnisse	KNOWN	O	O
bieten	bieten	KNOWN	O	O
.	.	KNOWN	O	O
Das	das	KNOWN	O	O
kleine	kleine	KNOWN	O	O
Opfer	opfer	KNOWN	O	O
für	für	KNOWN	O	O
die	die	KNOWN	O	O
Einsamkeit	einsamkeit	KNOWN	O	O
:	:	KNOWN	O	O
Man	man	KNOWN	O	O
muß	muß	KNOWN	O	O
die	die	KNOWN	O	O
Ski	ski	KNOWN	O	O
häufig	häufig	KNOWN	O	O
ein	ein	KNOWN	O	O
gutes	gutes	KNOWN	O	O
Stück	stück	KNOWN	O	O
zum	zum	KNOWN	O	O
Schnee	schnee	KNOWN	O	O
tragen	tragen	KNOWN	O	O
.	.	KNOWN	O	O
Sehr	sehr	KNOWN	O	O
günstig	günstig	KNOWN	O	O
für	für	KNOWN	O	O
einsame	einsame	KNOWN	O	O
Touren	touren	KNOWN	O	O
auf	auf	KNOWN	O	O
berühmte	berühmte	KNOWN	O	O
Berge	berge	KNOWN	O	O
sind	sind	KNOWN	O	O
die	die	KNOWN	O	O
Wochen	wochen	KNOWN	O	O
nach	nach	KNOWN	O	O
der	der	KNOWN	O	O
Bewirtschaftungszeit	bewirtschaftungszeit	UNKNOWN	O	O
der	der	KNOWN	O	O
großen	großen	KNOWN	O	O
Skihütten	skihütten	UNKNOWN	O	O
,	,	KNOWN	O	O
die	die	KNOWN	O	O
meist	meist	KNOWN	O	O
Anfang	anfang	KNOWN	O	O
Mai	mai	KNOWN	O	O
endet	endet	KNOWN	O	O
.	.	KNOWN	O	O
Fast	fast	KNOWN	O	O
ebenso	ebenso	KNOWN	O	O
günstig	günstig	KNOWN	O	O
und	und	KNOWN	O	O
gerade	gerade	KNOWN	O	O
für	für	KNOWN	O	O
die	die	KNOWN	O	O
Ötztaler	ötztaler	UNKNOWN	B-LOC	O
zu	zu	KNOWN	O	O
empfehlen	empfehlen	KNOWN	O	O
:	:	KNOWN	O	O
die	die	KNOWN	O	O
ersten	ersten	KNOWN	O	O
Wochen	wochen	KNOWN	O	O
der	der	KNOWN	O	O
Sommersaison	sommersaison	KNOWN	O	O
.	.	KNOWN	O	O
Da	da	KNOWN	O	O
sind	sind	KNOWN	O	O
die	die	KNOWN	O	O
Sommerbergsteiger	sommerbergsteiger	UNKNOWN	O	O
noch	noch	KNOWN	O	O
nicht	nicht	KNOWN	O	O
zahlreich	zahlreich	KNOWN	O	O
vertreten	vertreten	KNOWN	O	O
und	und	KNOWN	O	O
man	man	KNOWN	O	O
ist	ist	KNOWN	O	O
mit	mit	KNOWN	O	O
seinen	seinen	KNOWN	O	O
Tourenski	tourenski	UNKNOWN	O	O
Kaiser	kaiser	KNOWN	O	O
,	,	KNOWN	O	O
insbesondere	insbesondere	KNOWN	O	O
bei	bei	KNOWN	O	O
der	der	KNOWN	O	O
Abfahrt	abfahrt	KNOWN	O	O
.	.	KNOWN	O	O
Wem	wem	KNOWN	O	O
es	es	KNOWN	O	O
aber	aber	KNOWN	O	O
wirklich	wirklich	KNOWN	O	O
nur	nur	KNOWN	O	O
auf	auf	KNOWN	O	O
das	das	KNOWN	O	O
Naturerlebnis	naturerlebnis	UNKNOWN	O	O
oder	oder	KNOWN	O	O
auf	auf	KNOWN	O	O
den	den	KNOWN	O	O
unberührten	unberührten	KNOWN	O	O
Schnee	schnee	KNOWN	O	O
ankommt	ankommt	KNOWN	O	O
,	,	KNOWN	O	O
für	für	KNOWN	O	O
den	den	KNOWN	O	O
genügt	genügt	KNOWN	O	O
zumeist	zumeist	KNOWN	O	O
die	die	KNOWN	O	O
Wahl	wahl	KNOWN	O	O
des	des	KNOWN	O	O
Gipfels	gipfels	KNOWN	O	O
,	,	KNOWN	O	O
von	von	KNOWN	O	O
dem	dem	KNOWN	O	O
aus	aus	KNOWN	O	O
man	man	KNOWN	O	O
häufig	häufig	KNOWN	O	O
mit	mit	KNOWN	O	O
stiller	stiller	KNOWN	O	O
Schadenfreude	schadenfreude	KNOWN	O	O
das	das	KNOWN	O	O
Gedränge	gedränge	KNOWN	O	O
auf	auf	KNOWN	O	O
dem	dem	KNOWN	O	O
berühmten	berühmten	KNOWN	O	O
Nachbarn	nachbarn	KNOWN	O	O
sieht	sieht	KNOWN	O	O
.	.	KNOWN	O	O
Wer	wer	KNOWN	O	O
aber	aber	KNOWN	O	O
trotz	trotz	KNOWN	O	O
dieser	dieser	KNOWN	O	O
vielen	vielen	KNOWN	O	O
Hinweise	hinweise	KNOWN	O	O
in	in	KNOWN	O	O
einer	einer	KNOWN	O	O
kilometelangen	kilometelangen	UNKNOWN	O	O
Schlange	schlange	KNOWN	O	O
von	von	KNOWN	O	O
am	am	KNOWN	O	O
Ostersonntag	ostersonntag	UNKNOWN	O	O
von	von	KNOWN	O	O
der	der	KNOWN	O	O
Vernagthütte	vernagthütte	UNKNOWN	B-LOC	O
zur	zur	KNOWN	O	O
Wildspitze	wildspitze	UNKNOWN	B-LOC	O
oder	oder	KNOWN	O	O
von	von	KNOWN	O	O
der	der	KNOWN	O	O
Martin	martin	KNOWN	B-LOC	B-PER
Busch	busch	KNOWN	I-LOC	I-PER
Hütte	hütte	KNOWN	I-LOC	O
zum	zum	KNOWN	O	O
Similaun	similaun	UNKNOWN	B-LOC	O
zieht	zieht	KNOWN	O	O
,	,	KNOWN	O	O
der	der	KNOWN	O	O
kann	kann	KNOWN	O	O
sich	sich	KNOWN	O	O
immer	immer	KNOWN	O	O
noch	noch	KNOWN	O	O
mit	mit	KNOWN	O	O
Eugen	eugen	KNOWN	O	O
Roth	roth	KNOWN	O	O
trösten	trösten	KNOWN	O	O
:	:	KNOWN	O	O
Das	das	KNOWN	O	O
war	war	KNOWN	O	O
eine	eine	KNOWN	O	O
umständliche	umständliche	KNOWN	O	O
Reise	reise	KNOWN	O	O
in	in	KNOWN	O	O
die	die	KNOWN	O	O
Stubaier	stubaier	UNKNOWN	B-LOC	O
Alpen	alpen	KNOWN	B-LOC	B-LOC
Alpen	alpen	KNOWN	I-LOC	B-LOC
,	,	KNOWN	O	O
damals	damals	KNOWN	O	O
,	,	KNOWN	O	O
in	in	KNOWN	O	O
der	der	KNOWN	O	O
Karwoche	karwoche	KNOWN	O	O
vor	vor	KNOWN	O	O
37	$NUM$	KNOWN	O	O
Jahren	jahren	KNOWN	O	O
.	.	KNOWN	O	O
Um	um	KNOWN	O	O
sechs	sechs	KNOWN	O	O
Uhr	uhr	KNOWN	O	O
morgens	morgens	KNOWN	O	O
hatten	hatten	KNOWN	O	O
wir	wir	KNOWN	O	O
unser	unser	KNOWN	O	O
Haus	haus	KNOWN	O	O
in	in	KNOWN	O	O
Starnberg	starnberg	KNOWN	B-LOC	B-LOC
bei	bei	KNOWN	O	O
München	münchen	KNOWN	B-LOC	B-LOC
verlassen	verlassen	KNOWN	O	O
,	,	KNOWN	O	O
waren	waren	KNOWN	O	O
mit	mit	KNOWN	O	O
dem	dem	KNOWN	O	O
Zug	zug	KNOWN	O	O
über	über	KNOWN	O	O
Innsbruck	innsbruck	KNOWN	B-LOC	B-LOC
zum	zum	KNOWN	O	O
Bahnhof	bahnhof	KNOWN	B-LOC	O
Ötztal	ötztal	UNKNOWN	B-LOC	B-LOC
Ötztal	ötztal	UNKNOWN	I-LOC	B-LOC
gefahren	gefahren	KNOWN	O	O
und	und	KNOWN	O	O
anschließend	anschließend	KNOWN	O	O
im	im	KNOWN	O	O
Bus	bus	KNOWN	O	O
nach	nach	KNOWN	O	O
Längenfeld	längenfeld	UNKNOWN	B-LOC	B-LOC
gezockelt	gezockelt	UNKNOWN	O	O
.	.	KNOWN	O	O
Auf	auf	KNOWN	O	O
Fellen	fellen	KNOWN	O	O
mühten	mühten	KNOWN	O	O
wir	wir	KNOWN	O	O
uns	uns	KNOWN	O	O
dann	dann	KNOWN	O	O
im	im	KNOWN	O	O
tiefen	tiefen	KNOWN	O	O
Neuschnee	neuschnee	KNOWN	O	O
